top1,hits_at_1,hits_at_3,hits_at_5,hit_at_1,precision_at_3,precision_at_5,mrr,best_hit_rank,miss_as_top1,family,dataset,task,kind,method,seed,fold,n_hit_candidates,recall_at_1,recall_at_3,recall_at_5
mixing::neighbor_fraction__HR- Ki67+__to__Basal CKlow,0,0,0,0,0.0,0.0,0.0,,False,mixing,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__HR+ CK7- Slug+__to__Hypoxia,0,0,0,0,0.0,0.0,0.0,,False,mixing,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__Hypoxia__to__B cells,0,0,0,0,0.0,0.0,0.0,,False,mixing,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__HR+ CK7- Ki67+__to__Macrophages Vim+ Slug+,0,0,0,0,0.0,0.0,0.0,,False,mixing,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__B cells__to__Hypoxia,0,0,0,0,0.0,0.0,0.0,,False,mixing,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,4,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,0,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,1,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,2,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,3,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,4,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,0,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,1,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,2,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,3,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,4,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,0,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,1,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,2,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,3,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,4,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,0,491,1.0,1.0,1.0
mixing::neighbor_fraction__B cells__to__HR+ CK7- Slug+,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,1,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,2,491,1.0,1.0,1.0
mixing::neighbor_fraction__HR+ CK7- Slug+__to__B cells,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,3,491,1.0,1.0,1.0
mixing::neighbor_fraction__Hypoxia__to__B cells,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,4,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,0,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,1,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,2,491,1.0,1.0,1.0
mixing::neighbor_fraction__HR+ CK7-__to__Hypoxia,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,3,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,4,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,0,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,1,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,2,491,1.0,1.0,1.0
mixing::shannon_entropy_normalized,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,3,491,1.0,1.0,1.0
mixing::shannon_entropy_global,1,3,5,1,1.0,1.0,1.0,1.0,False,mixing,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,4,491,1.0,1.0,1.0
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,0,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,1,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,2,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,3,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,0,9,1.0,0.6666666666666666,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,1,9,1.0,0.6666666666666666,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,2,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,3,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,0,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,1,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,2,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,3,9,1.0,0.6666666666666666,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,0,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,1,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,2,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,3,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,0,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,1,9,1.0,0.3333333333333333,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,2,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,3,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,0,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,1,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,2,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,3,9,1.0,0.6666666666666666,0.4
mixing::neighbor_fraction__CD8 T cell__to__CD8 T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,mixing,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,4,9,1.0,0.3333333333333333,0.2
mixing::neighbor_fraction__CD8 T cell__to__Other,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD4 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Other,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Macrophage__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD4 T cell__to__Tumor (Proliferating),0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__Stroma__to__Macrophage,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Other,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Other,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__Granulocyte__to__Naive immune cell,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Naive immune cell__to__APC/Dendritic cell,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__Stroma__to__CD8 T cell,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__Granulocyte__to__Naive immune cell,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Macrophage__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD4 T cell__to__Tumor (Proliferating),0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Other,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Stroma,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Vessel__to__B cell,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD8 T cell__to__Tumor,0,0,0,0,0.0,0.0,0.0,,False,mixing,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,4,0,0.0,0.0,0.0
mixing::local_mixing_max,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,0,0,0,0.0,0.0,0.0
mixing::local_mixing_max,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,0,1,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,0,2,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,0,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD56^+NK__to__DCs,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,0,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,1,0,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,1,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__pH2AX^{+}DSB__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,1,2,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,1,3,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,1,4,0,0.0,0.0,0.0
mixing::shannon_entropy_global,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,2,0,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,2,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__Treg,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,2,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__pH2AX^{+}DSB__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,2,3,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,lasso,2,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,0,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__pH2AX^{+}DSB__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,0,1,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,0,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Fibroblasts__to__CD8^+GZMB^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,0,3,0,0.0,0.0,0.0
mixing::neighbor_fraction__CD56^+NK__to__DCs,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,0,4,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,1,0,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__Treg,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,1,1,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,1,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__Fibroblasts__to__CD8^+GZMB^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,1,3,0,0.0,0.0,0.0
mixing::shannon_entropy_global,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,1,4,0,0.0,0.0,0.0
mixing::shannon_entropy_global,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,2,0,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,2,1,0,0.0,0.0,0.0
mixing::neighbor_fraction__M2 Mac__to__Treg,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,2,2,0,0.0,0.0,0.0
mixing::neighbor_fraction__pH2AX^{+}DSB__to__CD8^+T,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,2,3,0,0.0,0.0,0.0
mixing::shannon_entropy_normalized,0,0,0,0,0.0,0.0,0.0,,False,mixing,tnbc_wang2023,motif_cd8_high,control,shap,2,4,0,0.0,0.0,0.0
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,0,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,1,20,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,2,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,3,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,4,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,0,20,1.0,0.6666666666666666,0.6
point-pattern::T cell_L_r10,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,1,20,1.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,2,20,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,3,20,1.0,0.3333333333333333,0.4
point-pattern::Tumor (CK7+)_K_r50,0,0,1,0,0.0,0.2,0.25,4.0,False,point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,4,20,0.0,0.0,0.2
